[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]

32 1293 <class 'numpy.ndarray'>
120 [5, 3, 0, 0, 3, -2, -4, -11, -19, -25, -28, -30, -18, -25, -10, -12, -11, -20, -35, -29, -21, -28, -26, -23, -20, -21, -24, -24, -15, -22, -35, -35]
121 [4, 3, 0, 0, 2, -3, -4, -11, -20, -29, -34, -34, -23, -30, -16, -17, -16, -25, -43, -38, -25, -35, -32, -28, -27, -26, -27, -27, -19, -28, -39, -41]
122 [4, 3, -1, 0, 0, -5, -5, -12, -21, -32, -38, -38, -27, -33, -22, -24, -21, -31, -48, -42, -31, -43, -39, -35, -32, -30, -34, -33, -25, -34, -46, -47]
123 [3, 3, -2, 0, 0, -7, -5, -13, -22, -32, -41, -43, -34, -40, -29, -30, -29, -38, -50, -48, -40, -47, -43, -44, -38, -38, -42, -43, -35, -42, -53, -52]
124 [2, 2, -3, -1, -2, -9, -6, -13, -23, -33, -43, -45, -39, -44, -33, -35, -33, -42, -54, -52, -43, -53, -49, -49, -43, -44, -46, -47, -40, -47, -54, -54]
125 [1, 2, -3, -1, -3, -10, -6, -14, -24, -34, -43, -47, -44, -46, -38, -40, -38, -47, -54, -54, -51, -54, -54, -53, -45, -44, -48, -48, -42, -50, -54, -54]
126 [1, 2, -4, -1, -4, -12, -7, -15, -25, -34, -37, -33, -37, -40, -43, -45, -41, -47, -50, -48, -47, -46, -44, -42, -33, -30, -36, -36, -27, -35, -41, -43]
127 [8, 6, -1, 0, -3, -10, -8, -14, -22, -22, -17, -13, -20, -23, -28, -33, -31, -36, -37, -35, -38, -35, -34, -33, -26, -23, -26, -26, -18, -25, -29, -31]
128 [14, 11, 2, 5, -1, -8, -6, -8, -18, -16, -12, -10, -17, -20, -25, -29, -28, -33, -31, -32, -35, -29, -27, -28, -20, -17, -21, -21, -14, -21, -24, -26]
129 [17, 11, 0, 4, -1, -9, -8, -8, -15, -15, -15, -15, -19, -24, -27, -32, -32, -35, -32, -35, -35, -28, -27, -26, -17, -13, -18, -19, -14, -21, -24, -27]
130 [18, 10, -1, 0, -4, -9, -10, -11, -15, -16, -19, -21, -23, -26, -29, -33, -37, -39, -36, -37, -34, -30, -27, -26, -18, -15, -20, -22, -15, -22, -29, -31]
131 [18, 8, 0, -1, -2, -8, -9, -11, -15, -18, -18, -18, -19, -22, -21, -22, -27, -26, -27, -25, -24, -23, -24, -22, -16, -15, -18, -18, -14, -20, -25, -22]
132 [18, 12, 3, 0, 1, -4, -6, -9, -10, -8, -6, -9, -8, -13, -15, -15, -18, -18, -18, -16, -15, -14, -16, -13, -7, -5, -9, -8, -2, -10, -15, -13]
133 [19, 14, 4, 1, 2, -2, -4, -8, -7, -5, -3, -6, -6, -11, -11, -13, -16, -18, -15, -16, -16, -13, -14, -13, -7, -4, -7, -6, 0, -9, -13, -13]
134 [20, 16, 2, 0, 0, -2, -6, -9, -5, -7, -3, -8, -7, -12, -11, -14, -17, -17, -15, -17, -17, -11, -16, -14, -12, -9, -12, -10, -4, -13, -18, -21]
135 [17, 15, 0, 0, -3, -1, -7, -10, -6, -6, -3, -9, -8, -11, -10, -14, -19, -20, -16, -18, -17, -11, -17, -13, -13, -15, -17, -16, -10, -18, -24, -27]
136 [19, 15, 0, -3, -6, -1, -8, -14, -10, -5, -3, -11, -8, -11, -9, -12, -19, -24, -17, -20, -18, -11, -16, -16, -16, -18, -21, -20, -15, -22, -31, -34]
137 [17, 15, 1, -1, -6, -3, -7, -18, -16, -7, -5, -11, -7, -10, -10, -13, -19, -23, -17, -19, -19, -13, -18, -19, -19, -19, -24, -22, -18, -25, -35, -37]
138 [14, 13, 0, -1, -6, -4, -7, -19, -18, -8, -7, -13, -7, -10, -11, -15, -20, -23, -18, -21, -21, -14, -18, -21, -22, -23, -25, -24, -20, -28, -35, -40]
139 [12, 10, 0, -2, -7, -6, -9, -21, -21, -8, -9, -16, -7, -11, -11, -16, -19, -24, -19, -21, -23, -14, -19, -22, -23, -25, -26, -26, -25, -33, -36, -44]

32 1293 <class 'numpy.ndarray'>
120 [6, 4, 0, 0, 4, -2, -4, -12, -20, -26, -28, -30, -18, -26, -10, -12, -12, -20, -36, -30, -22, -28, -26, -24, -20, -22, -24, -24, -16, -22, -36, -36]
121 [4, 4, 0, 0, 2, -4, -4, -12, -20, -30, -34, -34, -24, -30, -16, -18, -16, -26, -44, -38, -26, -36, -32, -28, -28, -26, -28, -28, -20, -28, -40, -42]
122 [4, 4, -2, 0, 0, -6, -6, -12, -22, -32, -38, -38, -28, -34, -22, -24, -22, -32, -48, -42, -32, -44, -40, -36, -32, -30, -34, -34, -26, -34, -46, -48]
123 [4, 4, -2, 0, 0, -8, -6, -14, -22, -32, -42, -44, -34, -40, -30, -30, -30, -38, -50, -48, -40, -48, -44, -44, -38, -38, -42, -44, -36, -42, -54, -52]
124 [2, 2, -4, -2, -2, -10, -6, -14, -24, -34, -44, -46, -40, -44, -34, -36, -34, -42, -54, -52, -44, -54, -50, -50, -44, -44, -46, -48, -40, -48, -54, -54]
125 [2, 2, -4, -2, -4, -10, -6, -14, -24, -34, -44, -48, -44, -46, -38, -40, -38, -48, -54, -54, -52, -54, -54, -54, -46, -44, -48, -48, -42, -50, -54, -54]
126 [2, 2, -4, -2, -4, -12, -8, -16, -26, -34, -38, -34, -38, -40, -44, -46, -42, -48, -50, -48, -48, -46, -44, -42, -34, -30, -36, -36, -28, -36, -42, -44]
127 [8, 6, -2, 0, -4, -10, -8, -14, -22, -22, -18, -14, -20, -24, -28, -34, -32, -36, -38, -36, -38, -36, -34, -34, -26, -24, -26, -26, -18, -26, -30, -32]
128 [14, 12, 2, 6, -2, -8, -6, -8, -18, -16, -12, -10, -18, -20, -26, -30, -28, -34, -32, -32, -36, -30, -28, -28, -20, -18, -22, -22, -14, -22, -24, -26]
129 [18, 12, 0, 4, -2, -10, -8, -8, -16, -16, -16, -16, -20, -24, -28, -32, -32, -36, -32, -36, -36, -28, -28, -26, -18, -14, -18, -20, -14, -22, -24, -28]
130 [18, 10, -2, 0, -4, -10, -10, -12, -16, -16, -20, -22, -24, -26, -30, -34, -38, -40, -36, -38, -34, -30, -28, -26, -18, -16, -20, -22, -16, -22, -30, -32]
131 [18, 8, 0, -2, -2, -8, -10, -12, -16, -18, -18, -18, -20, -22, -22, -22, -28, -26, -28, -26, -24, -24, -24, -22, -16, -16, -18, -18, -14, -20, -26, -22]
132 [18, 12, 4, 0, 2, -4, -6, -10, -10, -8, -6, -10, -8, -14, -16, -16, -18, -18, -18, -16, -16, -14, -16, -14, -8, -6, -10, -8, -2, -10, -16, -14]
133 [20, 14, 4, 2, 2, -2, -4, -8, -8, -6, -4, -6, -6, -12, -12, -14, -16, -18, -16, -16, -16, -14, -14, -14, -8, -4, -8, -6, 0, -10, -14, -14]
134 [20, 16, 2, 0, 0, -2, -6, -10, -6, -8, -4, -8, -8, -12, -12, -14, -18, -18, -16, -18, -18, -12, -16, -14, -12, -10, -12, -10, -4, -14, -18, -22]
135 [18, 16, 0, 0, -4, -2, -8, -10, -6, -6, -4, -10, -8, -12, -10, -14, -20, -20, -16, -18, -18, -12, -18, -14, -14, -16, -18, -16, -10, -18, -24, -28]
136 [20, 16, 0, -4, -6, -2, -8, -14, -10, -6, -4, -12, -8, -12, -10, -12, -20, -24, -18, -20, -18, -12, -16, -16, -16, -18, -22, -20, -16, -22, -32, -34]
137 [18, 16, 2, -2, -6, -4, -8, -18, -16, -8, -6, -12, -8, -10, -10, -14, -20, -24, -18, -20, -20, -14, -18, -20, -20, -20, -24, -22, -18, -26, -36, -38]
138 [14, 14, 0, -2, -6, -4, -8, -20, -18, -8, -8, -14, -8, -10, -12, -16, -20, -24, -18, -22, -22, -14, -18, -22, -22, -24, -26, -24, -20, -28, -36, -40]
139 [12, 10, 0, -2, -8, -6, -10, -22, -22, -8, -10, -16, -8, -12, -12, -16, -20, -24, -20, -22, -24, -14, -20, -22, -24, -26, -26, -26, -26, -34, -36, -44]

